,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat
312,0,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
313,0,2,2,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,1,3,3
314,1,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,1
315,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
316,0,0,1,0,1,0,1,0,4,1,2,0,0,0,0,0,0,0,1,3,3
317,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2
318,0,2,2,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,3
319,3,0,2,0,2,0,1,0,4,1,2,0,0,0,0,0,0,0,1,3,3
320,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2
321,3,2,1,0,1,0,1,0,4,1,2,0,0,0,0,0,0,0,2,3,3
322,0,0,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1
323,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2
324,0,1,0,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,1,0,4
325,1,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
326,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2
327,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
328,1,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1
329,1,1,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1
330,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0
331,1,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2
332,1,1,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,1,1,2
333,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
334,0,1,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,1
335,0,2,0,0,3,0,0,1,3,1,2,0,0,2,0,0,0,0,0,4,3
336,0,1,0,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,4,1
337,1,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
338,0,2,3,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0
339,0,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,4,1
340,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
341,1,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
342,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2
343,3,2,1,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,1,3,3
344,1,1,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1
345,0,2,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,1,1,2,1
346,0,2,1,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,3
347,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,2
348,3,0,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
349,0,2,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0
350,3,0,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,1,1,2,1
351,3,1,0,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,1,0,4
352,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
353,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
354,0,1,1,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,0,0,4
355,2,2,3,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0
356,3,1,0,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,1,4,4
357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,0,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,1,4,4
359,0,1,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,1
360,0,2,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,1,1,0,1
361,0,2,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,1,0,2,1
362,3,0,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,1,0,2,1
363,3,1,0,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,1,0,4
364,0,0,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1
365,3,2,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0
366,0,1,1,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,1,0,4
367,0,2,1,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,2,3,3
368,1,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,1
369,0,2,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
370,0,1,1,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,1,0,1
371,3,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,4,1
372,0,0,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2
373,2,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0
374,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
375,1,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
376,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
377,1,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,2
378,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
379,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
380,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
381,0,0,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1
382,0,1,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2
383,1,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,1
384,0,2,0,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,1,4,3
385,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
386,0,1,0,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,0,4,4
387,0,0,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,1,0,2,1
388,1,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2
389,0,0,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,1,1,2
390,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2
391,0,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,2
392,1,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1
393,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
394,3,1,0,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,0,1
395,0,2,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,1,1,2,1
396,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2
397,0,1,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,2
398,0,2,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
399,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
400,1,1,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,1,1,1
401,1,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2
402,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0
403,1,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,2
404,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2
405,0,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2
406,1,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1
407,0,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,2
408,0,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1
409,0,1,0,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,1,4,4
410,0,0,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,2
411,0,0,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
412,0,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,1,0,4
413,0,1,1,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,4,1
414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
415,1,1,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,1,1,1
416,0,2,2,0,2,0,1,0,3,1,2,0,0,0,0,0,0,0,2,3,3
417,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
418,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
419,3,2,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,1,1,2,1
420,0,1,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
421,1,1,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,2
422,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
423,3,1,0,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,0,0,1
424,0,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,2
425,0,0,2,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,3
426,3,1,0,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,1,4,4
427,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2
428,0,0,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,1,0,2,1
429,3,2,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
430,0,1,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1
431,0,1,1,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,1,4,1
432,1,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1
433,1,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1
434,3,0,2,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,3
435,1,0,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,2
436,0,2,1,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,2,3,3
437,0,1,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,2
438,1,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2
439,0,1,0,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,1,4,4
440,0,1,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2
441,0,1,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2
442,0,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,4,4
443,0,1,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2
444,0,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,2
445,0,1,0,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,1
446,0,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1
447,3,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,1
448,1,0,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2
449,0,2,0,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,1,4,3
450,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2
451,1,0,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1
452,1,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,2
453,0,2,1,0,2,0,1,0,3,1,2,0,0,0,0,0,0,0,1,3,3
454,1,0,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,2
455,0,0,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,1,0,2,1
456,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
457,1,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2
458,3,1,1,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,4,4
459,3,1,0,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,1,4,4
460,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2
461,3,1,1,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,1,0,1
462,1,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1
463,0,1,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,1,1,2
464,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
465,3,1,0,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,1,4,1
466,0,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,2
467,0,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1
468,1,1,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1
469,3,1,1,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,1,0,4
470,0,1,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1
471,0,1,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,2
472,3,2,2,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,2,3,3
473,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
474,3,0,1,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,3
475,3,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
476,0,2,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0
477,1,1,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,1,1,1
478,0,0,2,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,1,3,3
479,1,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2
480,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
481,1,1,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1
482,3,0,2,0,2,0,1,0,3,1,2,0,0,0,0,0,0,0,2,3,3
483,3,2,3,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0
484,3,0,2,0,1,0,1,0,4,1,2,0,0,0,0,0,0,0,1,3,3
485,3,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,4,1
486,0,1,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,2
487,2,2,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0
488,0,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,4
489,0,1,0,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,4
490,3,2,1,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,2,3,3
491,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
493,3,1,0,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,1,0,4
494,0,1,1,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,0,1
495,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2
496,3,2,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,1,1,2,1
497,3,1,0,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,1,0,1
498,0,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
499,1,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,2
500,0,0,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,1,1,1
501,1,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1
502,0,0,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,2
503,1,0,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2
504,1,1,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,1
505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1
506,0,0,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,1,1,0,1
507,3,0,0,1,3,0,1,1,3,1,0,1,0,0,0,0,0,1,1,2,1
508,0,2,2,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,3
509,3,2,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0
510,3,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
511,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
512,0,2,2,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,2,3,3
513,2,2,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
514,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
515,0,2,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,1,1,2,1
516,0,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,4,4
517,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
518,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
519,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
520,0,0,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,2
521,1,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
522,3,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,1,4,4
523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
524,3,2,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0
525,1,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,1
526,3,1,0,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,1,0,4
527,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2
528,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
529,3,1,1,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,1,4,4
530,0,1,0,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,1,4,4
531,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
532,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
533,3,1,0,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,0,4,4
534,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
535,0,2,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1
536,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
537,2,2,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0
538,0,1,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,2
539,3,0,2,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,2,3,3
540,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2
541,3,2,3,1,3,0,1,1,3,1,0,0,1,0,0,0,0,1,0,0,1
542,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
543,0,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,1
544,3,2,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,1,0,2,1
545,0,0,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2
546,1,1,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,2
547,3,2,3,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0
548,0,2,1,0,2,0,1,0,3,1,2,0,0,0,0,0,0,0,2,3,3
549,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,2
550,3,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0
551,0,2,3,1,3,0,1,1,5,1,0,1,0,0,0,0,0,1,1,0,1
552,0,1,1,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,4
553,3,0,2,0,2,0,1,0,3,1,2,0,0,0,0,0,0,0,1,3,3
554,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
555,3,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,4,4
556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
557,0,2,2,0,2,0,1,0,4,1,2,0,0,0,0,0,0,0,2,3,3
558,0,0,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1
559,0,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,2
560,1,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1
561,0,0,1,0,1,0,1,0,4,1,2,0,0,0,0,0,0,0,2,3,3
562,0,0,1,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,2,3,3
563,0,2,2,1,3,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
564,1,0,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,2
565,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1
566,0,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,1
567,3,0,3,1,3,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
568,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
569,1,1,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,2
570,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2
571,3,2,1,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,3
572,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
573,1,1,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1
574,0,1,0,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,1,4,1
575,0,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,1
576,0,2,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0
577,0,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
578,0,1,1,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,1,4,1
579,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1
580,0,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,2
581,0,0,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,2
582,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
583,0,1,1,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,1,4,1
584,3,1,1,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,0,1
585,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2
586,2,2,3,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0
587,3,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0
588,2,2,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
589,0,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2
590,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,0,0,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,1,0,0,1
592,0,1,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1
593,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
594,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,2
595,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0
596,1,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2
597,1,1,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2
598,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1
599,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
600,0,0,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,1,1,2,1
601,0,1,0,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,1,4,1
602,3,2,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,1,1,2,1
603,3,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,1,0,4
604,1,1,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2
605,1,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
606,0,0,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1
607,3,1,0,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,4,1
608,0,0,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2
609,3,2,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
610,3,0,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,1,1,2,1
611,0,2,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1
612,3,0,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,1,0,2,1
613,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
614,0,1,1,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,1
615,1,0,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1
616,3,2,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,1,0,2,1
617,1,1,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1
618,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,2
619,2,2,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0
620,3,1,1,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,1
621,1,0,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,1,1,1
622,0,2,2,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,2,3,3
623,3,1,1,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,4
624,3,2,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0
625,0,0,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2
626,3,2,1,0,2,0,1,0,4,1,2,0,0,0,0,0,0,0,2,3,3
